time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh
2022-09-29 02:45,9154.327,5118.07,3361.632,7990.12
2022-09-29 03:00,9154.657,5118.305,3361.702,7990.493
2022-09-29 03:15,9154.927,5118.438,3361.895,7990.739
2022-09-29 03:30,9155.347,5118.642,3361.941,7991.124
2022-09-29 03:45,9155.547,5118.729,3361.971,7991.386
2022-09-29 04:00,9155.65,5118.794,3362.063,7991.5
2022-09-29 04:15,9155.841,5118.986,3362.186,7991.631
2022-09-29 04:30,9155.954,5119.186,3362.246,7991.769
2022-09-29 04:45,9156.067,5119.373,3362.393,7991.802
2022-09-29 05:00,9156.223,5119.473,3362.529,7992.023
2022-09-29 05:15,9156.649,5119.613,3362.587,7992.313
2022-09-29 05:30,9156.912,5119.794,3362.728,7992.389
2022-09-29 05:45,9157.28,5119.99,3362.867,7992.753
2022-09-29 06:00,9157.735,5120.173,3362.921,7992.962
2022-09-29 06:15,9158.137,5120.248,3363.005,7993.256
2022-09-29 06:30,9158.569,5120.341,3363.055,7993.561
2022-09-29 06:45,9158.696,5120.607,3363.167,7993.898
2022-09-29 07:00,9159.174,5120.733,3363.327,7994.028
2022-09-29 07:15,9159.321,5120.814,3363.504,7994.357
2022-09-29 07:30,9159.573,5120.898,3363.694,7994.538
2022-09-29 07:45,9159.787,5121.155,3363.723,7994.601
2022-09-29 08:00,9160.143,5121.365,3363.816,7994.848
2022-09-29 08:15,9160.466,5121.455,3363.904,7995.196
2022-09-29 08:30,9160.722,5121.569,3363.978,7995.509
2022-09-29 08:45,9161.034,5121.811,3364.169,7995.619
2022-09-29 09:00,9161.272,5121.987,3364.324,7995.811
2022-09-29 09:15,9161.614,5122.192,3364.499,7995.923
2022-09-29 09:30,9161.908,5122.346,3364.688,7996.31
2022-09-29 09:45,9162.045,5122.553,3364.755,7996.412
2022-09-29 10:00,9162.16,5122.81,3364.84,7996.592
2022-09-29 10:15,9162.618,5123.047,3365.025,7996.613
2022-09-29 10:30,9162.788,5123.097,3365.03,7996.825
2022-09-29 10:45,9163.237,5123.371,3365.144,7996.857
2022-09-29 11:00,9163.584,5123.619,3365.249,7997.017
2022-09-29 11:15,9163.878,5123.86,3365.417,7997.152
2022-09-29 11:30,9164.2,5124.019,3365.46,7997.331
2022-09-29 11:45,9164.387,5124.181,3365.51,7997.708
2022-09-29 12:00,9164.511,5124.41,3365.64,7997.866
2022-09-29 12:15,9164.612,5124.678,3365.813,7998.192
2022-09-29 12:30,9164.986,5124.777,3365.862,7998.221
2022-09-29 12:45,9165.397,5124.95,3365.932,7998.465
2022-09-29 13:00,9165.738,5125.042,3366.095,7998.787
2022-09-29 13:15,9165.989,5125.162,3366.253,7998.905
2022-09-29 13:30,9166.232,5125.395,3366.367,7999.278
2022-09-29 13:45,9166.623,5125.53,3366.376,7999.621
2022-09-29 14:00,9167.023,5125.747,3366.54,7999.904
2022-09-29 14:15,9167.273,5125.803,3366.543,8000.098
2022-09-29 14:30,9167.422,5125.891,3366.731,8000.268
2022-09-29 14:45,9167.749,5126.016,3366.807,8000.396
2022-09-29 15:00,9167.913,5126.176,3366.967,8000.6
2022-09-29 15:15,9168.293,5126.279,3367.038,8000.771
2022-09-29 15:30,9168.55,5126.484,3367.23,8001.168
2022-09-29 15:45,9168.828,5126.743,3367.303,8001.455
2022-09-29 16:00,9168.969,5126.864,3367.326,8001.566
2022-09-29 16:15,9169.462,5126.988,3367.491,8001.83
2022-09-29 16:30,9169.613,5127.153,3367.606,8001.945
2022-09-29 16:45,9169.979,5127.434,3367.613,8002.294
2022-09-29 17:00,9170.213,5127.687,3367.624,8002.297
2022-09-29 17:15,9170.382,5127.757,3367.626,8002.413
2022-09-29 17:30,9170.656,5127.847,3367.825,8002.594
2022-09-29 17:45,9171.126,5128.096,3367.91,8002.766
2022-09-29 18:00,9171.403,5128.185,3368.075,8003.069
2022-09-29 18:15,9171.864,5128.333,3368.249,8003.269
2022-09-29 18:30,9172.224,5128.386,3368.369,8003.355
2022-09-29 18:45,9172.564,5128.668,3368.562,8003.4
2022-09-29 19:00,9172.666,5128.813,3368.691,8003.577
2022-09-29 19:15,9172.936,5128.999,3368.731,8003.622
2022-09-29 19:30,9173.208,5129.192,3368.796,8003.715
2022-09-29 19:45,9173.42,5129.42,3368.912,8003.758
2022-09-29 20:00,9173.753,5129.533,3369.048,8004.081
2022-09-29 20:15,9174.13,5129.639,3369.142,8004.152
2022-09-29 20:30,9174.389,5129.904,3369.279,8004.326
2022-09-29 20:45,9174.623,5130.194,3369.288,8004.615
2022-09-29 21:00,9174.8,5130.425,3369.386,8004.931
2022-09-29 21:15,9174.906,5130.627,3369.558,8005.047
2022-09-29 21:30,9175.214,5130.77,3369.687,8005.155
2022-09-29 21:45,9175.335,5130.827,3369.798,8005.235
2022-09-29 22:00,9175.507,5131.022,3369.963,8005.385
2022-09-29 22:15,9175.961,5131.275,3370.12,8005.501
2022-09-29 22:30,9176.252,5131.508,3370.293,8005.666
2022-09-29 22:45,9176.745,5131.574,3370.43,8005.819
2022-09-29 23:00,9177.157,5131.776,3370.551,8006.046
2022-09-29 23:15,9177.263,5132.052,3370.663,8006.23
2022-09-29 23:30,9177.622,5132.18,3370.675,8006.372
2022-09-29 23:45,9177.752,5132.246,3370.681,8006.75
2022-09-30 00:00,9177.905,5132.546,3370.874,8007.096
2022-09-30 00:15,9178.022,5132.637,3370.92,8007.321
2022-09-30 00:30,9178.137,5132.8,3370.961,8007.685
2022-09-30 00:45,9178.572,5133.097,3370.979,8007.776
2022-09-30 01:00,9178.863,5133.251,3371.166,8007.862
2022-09-30 01:15,9179.138,5133.338,3371.254,8008.011
2022-09-30 01:30,9179.612,5133.455,3371.325,8008.214
2022-09-30 01:45,9179.864,5133.658,3371.485,8008.58
2022-09-30 02:00,9180.276,5133.883,3371.659,8008.959
2022-09-30 02:15,9180.626,5134.147,3371.852,8009.266
2022-09-30 02:30,9180.95,5134.358,3371.955,8009.639
2022-09-30 02:45,9181.389,5134.658,3372.153,8009.786
2022-09-30 03:00,9181.868,5134.809,3372.193,8009.946
2022-09-30 03:15,9182.214,5135.087,3372.21,8009.975
2022-09-30 03:30,9182.396,5135.263,3372.25,8010.2
2022-09-30 03:45,9182.564,5135.502,3372.443,8010.24
2022-09-30 04:00,9183.056,5135.769,3372.632,8010.317
2022-09-30 04:15,9183.54,5136.007,3372.654,8010.474
2022-09-30 04:30,9184.036,5136.169,3372.674,8010.58
2022-09-30 04:45,9184.48,5136.295,3372.873,8010.79
2022-09-30 05:00,9184.829,5136.55,3372.9,8011.052
2022-09-30 05:15,9185.326,5136.621,3373.091,8011.186
2022-09-30 05:30,9185.483,5136.854,3373.267,8011.501
2022-09-30 05:45,9185.809,5137.116,3373.279,8011.58
2022-09-30 06:00,9186.268,5137.199,3373.409,8011.76
2022-09-30 06:15,9186.681,5137.325,3373.505,8012.083
2022-09-30 06:30,9186.928,5137.535,3373.64,8012.35
2022-09-30 06:45,9187.289,5137.782,3373.643,8012.367
2022-09-30 07:00,9187.701,5137.889,3373.825,8012.649
2022-09-30 07:15,9187.943,5138.139,3373.996,8012.671
2022-09-30 07:30,9188.049,5138.338,3374.039,8012.713
2022-09-30 07:45,9188.207,5138.558,3374.159,8012.847
2022-09-30 08:00,9188.583,5138.807,3374.187,8012.877
2022-09-30 08:15,9188.722,5138.996,3374.247,8013.052
2022-09-30 08:30,9189.121,5139.233,3374.355,8013.203
2022-09-30 08:45,9189.364,5139.461,3374.547,8013.279
2022-09-30 09:00,9189.62,5139.736,3374.59,8013.541
2022-09-30 09:15,9189.812,5139.979,3374.702,8013.833
2022-09-30 09:30,9190.208,5140.239,3374.877,8014.021
2022-09-30 09:45,9190.442,5140.356,3374.906,8014.254
2022-09-30 10:00,9190.654,5140.476,3374.974,8014.548
2022-09-30 10:15,9190.958,5140.757,3375.129,8014.837
2022-09-30 10:30,9191.219,5140.893,3375.2,8014.936
2022-09-30 10:45,9191.56,5141.027,3375.343,8014.965
2022-09-30 11:00,9192.021,5141.216,3375.493,8015.127
2022-09-30 11:15,9192.356,5141.303,3375.643,8015.398
2022-09-30 11:30,9192.473,5141.39,3375.828,8015.771
2022-09-30 11:45,9192.652,5141.558,3376.003,8015.991
2022-09-30 12:00,9192.827,5141.841,3376.034,8016.243
2022-09-30 12:15,9193.03,5141.898,3376.098,8016.365
2022-09-30 12:30,9193.521,5142.077,3376.106,8016.431
2022-09-30 12:45,9193.963,5142.152,3376.194,8016.774
2022-09-30 13:00,9194.215,5142.391,3376.36,8017.028
2022-09-30 13:15,9194.475,5142.487,3376.48,8017.082
2022-09-30 13:30,9194.787,5142.608,3376.512,8017.391
2022-09-30 13:45,9195.117,5142.876,3376.689,8017.745
2022-09-30 14:00,9195.366,5143.142,3376.881,8017.989
2022-09-30 14:15,9195.7,5143.397,3376.893,8018.24
2022-09-30 14:30,9195.9,5143.63,3376.974,8018.347
2022-09-30 14:45,9196.159,5143.759,3377.07,8018.407
2022-09-30 15:00,9196.533,5144.023,3377.255,8018.624
2022-09-30 15:15,9196.863,5144.178,3377.431,8018.911
2022-09-30 15:30,9197.337,5144.466,3377.455,8019.115
2022-09-30 15:45,9197.514,5144.725,3377.613,8019.428
2022-09-30 16:00,9197.7,5144.97,3377.693,8019.823
2022-09-30 16:15,9197.901,5145.139,3377.779,8020.21
2022-09-30 16:30,9198.142,5145.353,3377.792,8020.434
2022-09-30 16:45,9198.508,5145.403,3377.845,8020.533
2022-09-30 17:00,9198.693,5145.634,3377.892,8020.925
2022-09-30 17:15,9199.116,5145.867,3377.969,8021.105
2022-09-30 17:30,9199.319,5146.063,3378.112,8021.379
2022-09-30 17:45,9199.75,5146.259,3378.168,8021.416
2022-09-30 18:00,9200.06,5146.548,3378.358,8021.764
2022-09-30 18:15,9200.257,5146.751,3378.468,8021.988
2022-09-30 18:30,9200.365,5147.039,3378.469,8022.128
2022-09-30 18:45,9200.509,5147.13,3378.471,8022.223
2022-09-30 19:00,9200.651,5147.294,3378.521,8022.225
2022-09-30 19:15,9200.763,5147.456,3378.641,8022.603
2022-09-30 19:30,9201.091,5147.679,3378.824,8022.923
2022-09-30 19:45,9201.29,5147.852,3378.999,8023.032
2022-09-30 20:00,9201.62,5148.139,3379.053,8023.133
2022-09-30 20:15,9201.964,5148.23,3379.093,8023.227
2022-09-30 20:30,9202.218,5148.521,3379.123,8023.489
2022-09-30 20:45,9202.479,5148.766,3379.165,8023.577
2022-09-30 21:00,9202.769,5149.013,3379.187,8023.637
2022-09-30 21:15,9203.045,5149.281,3379.291,8023.839
2022-09-30 21:30,9203.299,5149.514,3379.309,8024.089
2022-09-30 21:45,9203.528,5149.806,3379.369,8024.382
2022-09-30 22:00,9203.672,5149.877,3379.518,8024.43
2022-09-30 22:15,9204.129,5150.082,3379.583,8024.705
2022-09-30 22:30,9204.442,5150.201,3379.666,8025.063
2022-09-30 22:45,9204.816,5150.353,3379.721,8025.231
2022-09-30 23:00,9204.942,5150.487,3379.83,8025.538
2022-09-30 23:15,9205.266,5150.772,3379.856,8025.749
2022-09-30 23:30,9205.748,5150.832,3380.014,8026.106
2022-09-30 23:45,9206.09,5150.888,3380.056,8026.267
